Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Have_Capacity(Ah),SoC(%)
170,1748.81646,11-04-2015 20:24:06,670.9171096,3,1,0.262044817,4.199653149,0.383562845,0,1.586198197,0,-3.23E-05,0,0,0,0,2.383562845,0
171,1758.831998,11-04-2015 20:24:16,680.9326476,3,1,0.256987751,4.199653149,0.384284669,0,1.589229659,0,0,0,0,0,0,2.384284669,0
172,1768.847589,11-04-2015 20:24:26,690.9482383,3,1,0.252111316,4.199653149,0.384993191,0,1.592205259,0,-3.23E-05,0,0,0,0,2.384993191,0
173,1778.863128,11-04-2015 20:24:36,700.9637776,3,1,0.247415468,4.199653149,0.385688675,0,1.595126093,0,-3.23E-05,0,0,0,0,2.385688675,0
174,1788.878702,11-04-2015 20:24:46,710.9793517,3,1,0.242900237,4.199653149,0.386370319,0,1.597988808,0,-3.23E-05,0,0,0,0,2.386370319,0
175,1798.894242,11-04-2015 20:24:56,720.9948917,3,1,0.238565609,4.199653149,0.387041693,0,1.600808396,0,0,0,0,0,0,2.387041693,0
176,1808.909828,11-04-2015 20:25:06,731.0104772,3,1,0.234411597,4.199814796,0.387699568,0,1.603571292,0,3.23E-05,0,0,0,0,2.387699568,0
177,1818.924921,11-04-2015 20:25:16,741.0255705,3,1,0.230076969,4.199814796,0.388344368,0,1.606279279,0,0,0,0,0,0,2.388344368,0
178,1828.925269,11-04-2015 20:25:26,751.0259181,3,1,0.225922957,4.199814796,0.388978231,0,1.608941327,0,3.23E-05,0,0,0,0,2.388978231,0
179,1838.940825,11-04-2015 20:25:36,761.0414738,3,1,0.221588343,4.199814796,0.38960059,0,1.611555065,0,0,0,0,0,0,2.38960059,0
180,1848.956372,11-04-2015 20:25:46,771.0570217,3,1,0.217795551,4.199814796,0.390211619,0,1.61412122,0,3.23E-05,0,0,0,0,2.390211619,0
181,1858.971924,11-04-2015 20:25:56,781.0725738,3,1,0.213822141,4.199653149,0.390811646,0,1.616641171,0,-3.23E-05,0,0,0,0,2.390811646,0
182,1868.987457,11-04-2015 20:26:06,791.0881067,3,1,0.20966813,4.199653149,0.391400758,0,1.619115277,0,0,0,0,0,0,2.391400758,0
183,1879.00302,11-04-2015 20:26:16,801.1036692,3,1,0.206055939,4.199814796,0.39197927,0,1.621544869,0,0,0,0,0,0,2.39197927,0
184,1889.018617,11-04-2015 20:26:26,811.1192666,3,1,0.202443764,4.199491024,0.392547376,0,1.623930759,0,-6.48E-05,0,0,0,0,2.392547376,0
185,1899.034161,11-04-2015 20:26:36,821.1348107,3,1,0.198650956,4.199814796,0.393105085,0,1.626272981,0,0,0,0,0,0,2.393105085,0
186,1909.049681,11-04-2015 20:26:46,831.1503303,3,1,0.1954,4.199653149,0.393652793,0,1.628573196,0,-3.23E-05,0,0,0,0,2.393652793,0
187,1919.065222,11-04-2015 20:26:56,841.1658717,3,1,0.191607207,4.199814796,0.394190674,0,1.630832153,0,0,0,0,0,0,2.394190674,0
188,1929.080787,11-04-2015 20:27:06,851.1814368,3,1,0.188356236,4.199814796,0.394718681,0,1.63304964,0,0,0,0,0,0,2.394718681,0
189,1939.096065,11-04-2015 20:27:16,861.1967147,3,1,0.184563443,4.199653149,0.395237003,0,1.63522645,0,0,0,0,0,0,2.395237003,0
190,1949.111911,11-04-2015 20:27:26,871.2125598,3,1,0.181673691,4.199814796,0.395746345,0,1.637365547,0,0,0,0,0,0,2.395746345,0
191,1959.127483,11-04-2015 20:27:37,881.2281326,3,1,0.178422719,4.199653149,0.396246644,0,1.639466666,0,-3.23E-05,0,0,0,0,2.396246644,0
192,1969.142998,11-04-2015 20:27:47,891.2436476,3,1,0.175171763,4.199814796,0.396738121,0,1.641530731,0,3.23E-05,0,0,0,0,2.396738121,0
193,1979.143004,11-04-2015 20:27:57,901.2436535,3,1,0.17228201,4.199814796,0.397220173,0,1.64355522,0,6.48E-05,0,0,0,0,2.397220173,0
194,1989.15849,11-04-2015 20:28:07,911.2591392,3,1,0.168850437,4.199653149,0.397694489,0,1.645547218,0,-3.23E-05,0,0,0,0,2.397694489,0
195,1999.173886,11-04-2015 20:28:17,921.2745355,3,1,0.165780067,4.199814796,0.398160389,0,1.647503866,0,3.23E-05,0,0,0,0,2.398160389,0
196,2009.174051,11-04-2015 20:28:27,931.2747001,3,1,0.16289033,4.199653149,0.398617357,0,1.649423006,0,0,0,0,0,0,2.398617357,0
197,2019.189535,11-04-2015 20:28:37,941.2901846,3,1,0.16018118,4.199653149,0.39906693,0,1.651311089,0,0,0,0,0,0,2.39906693,0
198,2029.205074,11-04-2015 20:28:47,951.3057234,3,1,0.157291442,4.199653149,0.399508648,0,1.653166182,0,-3.23E-05,0,0,0,0,2.399508648,0
199,2039.220643,11-04-2015 20:28:57,961.3212923,3,1,0.15440169,4.199491024,0.399942506,0,1.654988262,0,-3.24E-05,0,0,0,0,2.399942506,0
200,2049.235896,11-04-2015 20:29:07,971.336545,3,1,0.151873156,4.199814796,0.400368181,0,1.656775976,0,3.23E-05,0,0,0,0,2.400368181,0
201,2059.236029,11-04-2015 20:29:17,981.3366788,3,1,0.149164021,4.199653149,0.400786384,0,1.658532311,0,-3.23E-05,0,0,0,0,2.400786384,0
202,2069.25175,11-04-2015 20:29:27,991.3523996,3,1,0.146454886,4.199814796,0.401198473,0,1.660262969,0,3.23E-05,0,0,0,0,2.401198473,0
203,2079.267266,11-04-2015 20:29:37,1001.367916,3,1,0.144106954,4.199814796,0.401602875,0,1.661961343,0,0,0,0,0,0,2.401602875,0
204,2089.282826,11-04-2015 20:29:47,1011.383475,3,1,0.141578436,4.199976921,0.402000342,0,1.663630593,0,6.48E-05,0,0,0,0,2.402000342,0
205,2099.298486,11-04-2015 20:29:57,1021.399135,3,1,0.139411122,4.199653149,0.402390989,0,1.665271201,0,0,0,0,0,0,2.402390989,0
206,2109.313991,11-04-2015 20:30:07,1031.41464,3,1,0.136701986,4.199653149,0.402774787,0,1.66688305,0,0,0,0,0,0,2.402774787,0
207,2119.329074,11-04-2015 20:30:17,1041.429723,3,1,0.134534672,4.199814796,0.403151398,0,1.668464713,0,0,0,0,0,0,2.403151398,0
208,2129.329202,11-04-2015 20:30:27,1051.429851,3,1,0.132367358,4.199814796,0.40352211,0,1.670021602,0,0,0,0,0,0,2.40352211,0
209,2139.329316,11-04-2015 20:30:37,1061.429965,3,1,0.129838824,4.199814796,0.403885644,0,1.671548343,0,3.23E-05,0,0,0,0,2.403885644,0
210,2149.344682,11-04-2015 20:30:47,1071.445331,3,1,0.12767151,4.199653149,0.404243494,0,1.67305121,0,-3.23E-05,0,0,0,0,2.404243494,0
211,2159.344812,11-04-2015 20:30:57,1081.445462,3,1,0.125142992,4.199653149,0.404594752,0,1.674526397,0,-3.23E-05,0,0,0,0,2.404594752,0
212,2169.360463,11-04-2015 20:31:07,1091.461112,3,1,0.123517506,4.199653149,0.404940647,0,1.675979062,0,0,0,0,0,0,2.404940647,0
213,2179.37591,11-04-2015 20:31:17,1101.47656,3,1,0.120988972,4.199653149,0.405280652,0,1.67740699,0,0,0,0,0,0,2.405280652,0
214,2189.391478,11-04-2015 20:31:27,1111.492127,3,1,0.119002268,4.199653149,0.405614867,0,1.678810601,0,3.24E-05,0,0,0,0,2.405614867,0
215,2199.407073,11-04-2015 20:31:37,1121.507722,3,1,0.11719618,4.199653149,0.405943289,0,1.680189879,0,0,0,0,0,0,2.405943289,0
216,2209.422572,11-04-2015 20:31:47,1131.523221,3,1,0.115209475,4.199653149,0.406266144,0,1.681545782,0,-3.23E-05,0,0,0,0,2.406266144,0
217,2219.43822,11-04-2015 20:31:57,1141.53887,3,1,0.11322277,4.199814796,0.406583775,0,1.68287974,0,0,0,0,0,0,2.406583775,0
218,2229.453298,11-04-2015 20:32:07,1151.553948,3,1,0.111416683,4.199814796,0.406895397,0,1.684188466,0,3.23E-05,0,0,0,0,2.406895397,0
219,2239.453654,11-04-2015 20:32:17,1161.554303,3,1,0.109249368,4.199653149,0.407202269,0,1.685477241,0,0,0,0,0,0,2.407202269,0
220,2249.469167,11-04-2015 20:32:27,1171.569816,3,1,0.107804492,4.199653149,0.407504097,0,1.686744838,0,-3.23E-05,0,0,0,0,2.407504097,0
221,2259.484737,11-04-2015 20:32:37,1181.585386,3,1,0.105817795,4.199653149,0.407800701,0,1.687990487,0,0,0,0,0,0,2.407800701,0
222,2269.500286,11-04-2015 20:32:47,1191.600935,3,1,0.1040117,4.199814796,0.408092439,0,1.689215708,0,0,0,0,0,0,2.408092439,0
223,2279.515819,11-04-2015 20:32:57,1201.616468,3,1,0.102386214,4.199653149,0.408379261,0,1.690420279,0,0,0,0,0,0,2.408379261,0
224,2289.531388,11-04-2015 20:33:07,1211.632037,3,1,0.100399517,4.199653149,0.408661217,0,1.691604414,0,-3.23E-05,0,0,0,0,2.408661217,0
225,2299.546962,11-04-2015 20:33:17,1221.647612,3,1,0.09913525,4.199814796,0.408938562,0,1.692769184,0,3.23E-05,0,0,0,0,2.408938562,0
226,2309.562532,11-04-2015 20:33:27,1231.663181,3,1,0.097148545,4.199814796,0.409211361,0,1.693914865,0,3.23E-05,0,0,0,0,2.409211361,0
227,2319.578091,11-04-2015 20:33:37,1241.678741,3,1,0.095342457,4.199653149,0.409479542,0,1.695041147,0,0,0,0,0,0,2.409479542,0
228,2329.59362,11-04-2015 20:33:47,1251.694269,3,1,0.094078191,4.199653149,0.40974343,0,1.696149403,0,-6.48E-05,0,0,0,0,2.40974343,0
229,2339.609183,11-04-2015 20:33:57,1261.709832,3,1,0.092272095,4.199653149,0.410002769,0,1.697238555,0,-3.23E-05,0,0,0,0,2.410002769,0
230,2349.624705,11-04-2015 20:34:07,1271.725354,3,1,0.091007829,4.199653149,0.410257993,0,1.698310424,0,-3.23E-05,0,0,0,0,2.410257993,0
231,2359.640164,11-04-2015 20:34:17,1281.740814,3,1,0.08956296,4.199653149,0.410509111,0,1.699365053,0,0,0,0,0,0,2.410509111,0
232,2369.655811,11-04-2015 20:34:27,1291.75646,3,1,0.088118084,4.199653149,0.410756117,0,1.70040241,0,0,0,0,0,0,2.410756117,0
233,2379.671396,11-04-2015 20:34:37,1301.772045,3,1,0.086311989,4.199814796,0.410999189,0,1.701423246,0,3.23E-05,0,0,0,0,2.410999189,0
234,2389.686932,11-04-2015 20:34:47,1311.787582,3,1,0.085228339,4.199491024,0.411238186,0,1.702426963,0,-3.24E-05,0,0,0,0,2.411238186,0
235,2399.702497,11-04-2015 20:34:57,1321.803147,3,1,0.083422244,4.199653149,0.411473246,0,1.703414152,0,-3.23E-05,0,0,0,0,2.411473246,0
236,2409.718073,11-04-2015 20:35:07,1331.818722,3,1,0.082699805,4.199814796,0.41170446,0,1.704385178,0,3.23E-05,0,0,0,0,2.41170446,0
237,2419.733634,11-04-2015 20:35:17,1341.834284,3,1,0.081254929,4.199976921,0.411932069,0,1.705341073,0,0,0,0,0,0,2.411932069,0
238,2429.733685,11-04-2015 20:35:27,1351.834335,3,1,0.079810061,4.199653149,0.412155645,0,1.706280031,0,0,0,0,0,0,2.412155645,0
239,2439.748692,11-04-2015 20:35:37,1361.849341,3,1,0.078184575,4.199491024,0.412375676,0,1.707204099,0,-6.48E-05,0,0,0,0,2.412375676,0
240,2449.764648,11-04-2015 20:35:47,1371.865297,3,1,0.077462137,4.199814796,0.41259278,0,1.708115872,0,6.48E-05,0,0,0,0,2.41259278,0
241,2459.780201,11-04-2015 20:35:57,1381.88085,3,1,0.076017261,4.199653149,0.412806079,0,1.70901167,0,0,0,0,0,0,2.412806079,0
242,2469.795819,11-04-2015 20:36:07,1391.896468,3,1,0.074752994,4.199653149,0.413015905,0,1.709892878,0,-3.23E-05,0,0,0,0,2.413015905,0
243,2479.810895,11-04-2015 20:36:17,1401.911544,3,1,0.073488735,4.199653149,0.413222155,0,1.710759072,0,0,0,0,0,0,2.413222155,0
244,2489.811271,11-04-2015 20:36:27,1411.91192,3,1,0.072405078,4.199814796,0.413425445,0,1.711612834,0,0,0,0,0,0,2.413425445,0
245,2499.826799,11-04-2015 20:36:37,1421.927449,3,1,0.07150203,4.199653149,0.413625397,0,1.712452575,0,0,0,0,0,0,2.413625397,0
246,2509.842356,11-04-2015 20:36:47,1431.943006,3,1,0.070057154,4.199814796,0.413822291,0,1.71327947,0,0,0,0,0,0,2.413822291,0
247,2519.857693,11-04-2015 20:36:57,1441.958342,3,1,0.069334716,4.199653149,0.414016102,0,1.714093423,0,3.24E-05,0,0,0,0,2.414016102,0
248,2529.857729,11-04-2015 20:37:07,1451.958378,3,1,0.067889847,4.199653149,0.414206667,0,1.714893744,0,-3.23E-05,0,0,0,0,2.414206667,0
249,2539.873284,11-04-2015 20:37:17,1461.973933,3,1,0.067167409,4.199814796,0.414394287,0,1.715681697,0,0,0,0,0,0,2.414394287,0
250,2549.888948,11-04-2015 20:37:27,1471.989597,3,1,0.066083752,4.199814796,0.414579527,0,1.716459658,0,3.23E-05,0,0,0,0,2.414579527,0
251,2559.904532,11-04-2015 20:37:37,1482.005182,3,1,0.065180704,4.199653149,0.414761553,0,1.717224115,0,0,0,0,0,0,2.414761553,0
252,2569.920051,11-04-2015 20:37:47,1492.0207,3,1,0.063916437,4.199653149,0.414940692,0,1.717976447,0,0,0,0,0,0,2.414940692,0
253,2579.93563,11-04-2015 20:37:57,1502.036279,3,1,0.063013397,4.199814796,0.415117014,0,1.718716953,0,0,0,0,0,0,2.415117014,0
254,2589.951156,11-04-2015 20:38:07,1512.051805,3,1,0.06192974,4.199814796,0.415290589,0,1.719445916,0,0,0,0,0,0,2.415290589,0
255,2599.966723,11-04-2015 20:38:17,1522.067373,3,1,0.060846083,4.199653149,0.415461545,0,1.720163883,0,0,0,0,0,0,2.415461545,0
256,2609.982286,11-04-2015 20:38:27,1532.082935,3,1,0.059762426,4.199653149,0.415629738,0,1.72087025,0,-3.23E-05,0,0,0,0,2.415629738,0
257,2619.997848,11-04-2015 20:38:37,1542.098497,3,1,0.058859382,4.199814796,0.415795222,0,1.721565232,0,3.23E-05,0,0,0,0,2.415795222,0
258,2630.013389,11-04-2015 20:38:47,1552.114039,3,1,0.058136944,4.199814796,0.415958144,0,1.72224946,0,3.23E-05,0,0,0,0,2.415958144,0
259,2640.028918,11-04-2015 20:38:57,1562.129568,3,1,0.057414506,4.199653149,0.416118518,0,1.722922986,0,0,0,0,0,0,2.416118518,0
260,2650.044516,11-04-2015 20:39:07,1572.145165,3,1,0.056692071,4.199814796,0.416276508,0,1.723586502,0,3.23E-05,0,0,0,0,2.416276508,0
261,2660.060043,11-04-2015 20:39:17,1582.160692,3,1,0.055427805,4.199814796,0.41643213,0,1.724240071,0,0,0,0,0,0,2.41643213,0
262,2670.075648,11-04-2015 20:39:27,1592.176297,3,1,0.054705366,4.199491024,0.416585404,0,1.72488378,0,-3.24E-05,0,0,0,0,2.416585404,0
263,2680.09077,11-04-2015 20:39:37,1602.191419,3,1,0.054163542,4.199814796,0.416736456,0,1.725518153,0,3.23E-05,0,0,0,0,2.416736456,0
264,2690.09082,11-04-2015 20:39:47,1612.191469,3,1,0.053079884,4.199814796,0.416884907,0,1.726141607,0,3.23E-05,0,0,0,0,2.416884907,0
265,2700.106646,11-04-2015 20:39:57,1622.207295,3,1,0.051815618,4.199653149,0.417031282,0,1.726756342,0,-3.23E-05,0,0,0,0,2.417031282,0
266,2710.122217,11-04-2015 20:40:08,1632.222866,3,1,0.051454403,4.199814796,0.417175364,0,1.727361446,0,0,0,0,0,0,2.417175364,0
267,2720.137743,11-04-2015 20:40:18,1642.238392,3,1,0.050912574,4.199814796,0.417317392,0,1.727957922,0,0,0,0,0,0,2.417317392,0
268,2730.153305,11-04-2015 20:40:28,1652.253954,3,1,0.049828917,4.199653149,0.41745737,0,1.728545791,0,0,0,0,0,0,2.41745737,0
269,2740.168923,11-04-2015 20:40:38,1662.269572,3,1,0.049106479,4.199814796,0.417595085,0,1.729124155,0,0,0,0,0,0,2.417595085,0
270,2750.184433,11-04-2015 20:40:48,1672.285082,3,1,0.048384044,4.199653149,0.417730742,0,1.729693875,0,3.24E-05,0,0,0,0,2.417730742,0
271,2760.199963,11-04-2015 20:40:58,1682.300612,3,1,0.047480997,4.199653149,0.417864363,0,1.730255047,0,0,0,0,0,0,2.417864363,0
272,2770.215517,11-04-2015 20:41:08,1692.316167,3,1,0.047119778,4.199814796,0.417996009,0,1.730807923,0,3.23E-05,0,0,0,0,2.417996009,0
273,2780.230683,11-04-2015 20:41:18,1702.331332,3,1,0.04621673,4.199653149,0.418125262,0,1.731350752,0,0,0,0,0,0,2.418125262,0
274,2790.230716,11-04-2015 20:41:28,1712.331365,3,1,0.045674905,4.199814796,0.418252726,0,1.731886066,0,3.23E-05,0,0,0,0,2.418252726,0
275,2800.246643,11-04-2015 20:41:38,1722.347292,3,1,0.044952467,4.199976921,0.418378728,0,1.732415239,0,6.48E-05,0,0,0,0,2.418378728,0
276,2810.262128,11-04-2015 20:41:48,1732.362777,3,1,0.044049419,4.199653149,0.418502714,0,1.732935944,0,-3.23E-05,0,0,0,0,2.418502714,0
277,2820.277672,11-04-2015 20:41:58,1742.378321,3,1,0.043507591,4.199814796,0.41862494,0,1.733449263,0,0,0,0,0,0,2.41862494,0
278,2830.293269,11-04-2015 20:42:08,1752.393919,3,1,0.042785157,4.199653149,0.418745261,0,1.733954575,0,-3.23E-05,0,0,0,0,2.418745261,0
279,2840.308771,11-04-2015 20:42:18,1762.40942,3,1,0.042243328,4.199814796,0.418863694,0,1.734451962,0,3.23E-05,0,0,0,0,2.418863694,0
280,2850.324352,11-04-2015 20:42:28,1772.425002,3,1,0.04152089,4.199653149,0.418980272,0,1.734941556,0,0,0,0,0,0,2.418980272,0
281,2860.339899,11-04-2015 20:42:38,1782.440548,3,1,0.041159671,4.199653149,0.419095169,0,1.735424091,0,-3.23E-05,0,0,0,0,2.419095169,0
282,2870.355089,11-04-2015 20:42:48,1792.455739,3,1,0.040437236,4.199814796,0.419208309,0,1.735899246,0,3.23E-05,0,0,0,0,2.419208309,0
283,2880.371006,11-04-2015 20:42:58,1802.471655,3,1,0.039895408,4.199653149,0.41932003,0,1.736368441,0,-3.23E-05,0,0,0,0,2.41932003,0
284,2890.386498,11-04-2015 20:43:08,1812.487148,3,1,0.03899236,4.199814796,0.419430143,0,1.736830885,0,0,0,0,0,0,2.419430143,0
285,2900.402199,11-04-2015 20:43:18,1822.502848,3,1,0.038811751,4.199653149,0.41953856,0,1.737286206,0,-3.23E-05,0,0,0,0,2.41953856,0
286,2910.417689,11-04-2015 20:43:28,1832.518339,3,1,0.038089313,4.199491024,0.419645496,0,1.737735308,0,-3.24E-05,0,0,0,0,2.419645496,0
287,2920.43325,11-04-2015 20:43:38,1842.533899,3,1,0.037728097,4.199653149,0.419751087,0,1.738178758,0,0,0,0,0,0,2.419751087,0
288,2930.448176,11-04-2015 20:43:48,1852.548825,3,1,0.037005659,4.199653149,0.419852928,0,1.738606463,0,-3.23E-05,0,0,0,0,2.419852928,0
289,2940.448239,11-04-2015 20:43:58,1862.548888,3,1,0.036463831,4.199814796,0.419957459,0,1.739045463,0,3.23E-05,0,0,0,0,2.419957459,0
290,2950.448469,11-04-2015 20:44:08,1872.549118,3,1,0.036102612,4.199653149,0.420058279,0,1.739468879,0,0,0,0,0,0,2.420058279,0
291,2960.448629,11-04-2015 20:44:18,1882.549278,3,1,0.035560783,4.199814796,0.42015779,0,1.739886798,0,3.23E-05,0,0,0,0,2.42015779,0
292,2970.463652,11-04-2015 20:44:28,1892.564301,3,1,0.034838349,4.199653149,0.420255895,0,1.740298811,0,0,0,0,0,0,2.420255895,0
293,2980.46417,11-04-2015 20:44:38,1902.564819,3,1,0.03429652,4.199653149,0.420352392,0,1.740704071,0,0,0,0,0,0,2.420352392,0
294,2990.479259,11-04-2015 20:44:48,1912.579909,3,1,0.033935301,4.199653149,0.42044759,0,1.741103877,0,-3.23E-05,0,0,0,0,2.42044759,0
295,3000.494694,11-04-2015 20:44:58,1922.595343,3,1,0.033935301,4.199814796,0.420541823,0,1.741499631,0,0,0,0,0,0,2.420541823,0
296,3010.49513,11-04-2015 20:45:08,1932.59578,3,1,0.033212863,4.199653149,0.420634577,0,1.741889171,0,0,0,0,0,0,2.420634577,0
297,3020.510661,11-04-2015 20:45:18,1942.611311,3,1,0.032671034,4.199653149,0.420726142,0,1.742273718,0,-3.23E-05,0,0,0,0,2.420726142,0
298,3030.525687,11-04-2015 20:45:28,1952.626336,3,1,0.0319486,4.199653149,0.420816243,0,1.742652115,0,-3.23E-05,0,0,0,0,2.420816243,0
299,3040.525915,11-04-2015 20:45:38,1962.626565,3,1,0.03176799,4.199814796,0.420904865,0,1.743024305,0,3.23E-05,0,0,0,0,2.420904865,0
300,3050.525978,11-04-2015 20:45:48,1972.626628,3,1,0.031226162,4.199653149,0.420992269,0,1.743391377,0,0,0,0,0,0,2.420992269,0
301,3060.526121,11-04-2015 20:45:58,1982.62677,3,1,0.031045552,4.199814796,0.421078807,0,1.74375481,0,0,0,0,0,0,2.421078807,0
302,3070.541551,11-04-2015 20:46:08,1992.6422,3,1,0.030684333,4.199814796,0.421164089,0,1.744112972,0,0,0,0,0,0,2.421164089,0
303,3080.557111,11-04-2015 20:46:18,2002.65776,3,1,0.029961897,4.199491024,0.421248104,0,1.74446581,0,-3.24E-05,0,0,0,0,2.421248104,0
304,3090.572668,11-04-2015 20:46:28,2012.673317,3,1,0.029781288,4.199653149,0.421330966,0,1.744813807,0,0,0,0,0,0,2.421330966,0
305,3100.588245,11-04-2015 20:46:38,2022.688895,3,1,0.029239459,4.199491024,0.421412777,0,1.74515739,0,-3.24E-05,0,0,0,0,2.421412777,0
306,3110.603615,11-04-2015 20:46:48,2032.704264,3,1,0.028878242,4.199814796,0.421493293,0,1.745495534,0,0,0,0,0,0,2.421493293,0
307,3120.619362,11-04-2015 20:46:58,2042.720011,3,1,0.028336413,4.199814796,0.421572865,0,1.745829715,0,3.23E-05,0,0,0,0,2.421572865,0
308,3130.634525,11-04-2015 20:47:08,2052.735174,3,1,0.028155804,4.199653149,0.421651376,0,1.746159438,0,-3.23E-05,0,0,0,0,2.421651376,0
309,3140.63473,11-04-2015 20:47:18,2062.73538,3,1,0.027975194,4.199814796,0.421728569,0,1.746483626,0,3.23E-05,0,0,0,0,2.421728569,0
310,3150.634801,11-04-2015 20:47:28,2072.73545,3,1,0.027252758,4.199653149,0.421804815,0,1.746803838,0,0,0,0,0,0,2.421804815,0
311,3160.65033,11-04-2015 20:47:38,2082.750979,3,1,0.026710929,4.199814796,0.421879137,0,1.747115968,0,3.23E-05,0,0,0,0,2.421879137,0
312,3170.665923,11-04-2015 20:47:48,2092.766572,3,1,0.026169103,4.199653149,0.421952286,0,1.747423168,0,0,0,0,0,0,2.421952286,0
313,3180.681429,11-04-2015 20:47:58,2102.782078,3,1,0.025807884,4.199653149,0.42202448,0,1.747726357,0,-3.23E-05,0,0,0,0,2.42202448,0
314,3190.696968,11-04-2015 20:48:08,2112.797617,3,1,0.025446665,4.199653149,0.422095708,0,1.74802549,0,3.24E-05,0,0,0,0,2.422095708,0
315,3200.712529,11-04-2015 20:48:18,2122.813179,3,1,0.024904838,4.199491024,0.422165945,0,1.748320464,0,-3.24E-05,0,0,0,0,2.422165945,0
316,3210.72831,11-04-2015 20:48:28,2132.828959,3,1,0.024543619,4.199491024,0.422235252,0,1.748611527,0,-3.24E-05,0,0,0,0,2.422235252,0
317,3220.743237,11-04-2015 20:48:38,2142.843887,3,1,0.024363009,4.199653149,0.422303484,0,1.748898078,0,0,0,0,0,0,2.422303484,0
318,3230.743339,11-04-2015 20:48:48,2152.843989,3,1,0.0241824,4.199814796,0.422370817,0,1.749180857,0,0,0,0,0,0,2.422370817,0
319,3240.74354,11-04-2015 20:48:58,2162.844189,3,1,0.023821181,4.199653149,0.422437412,0,1.749460533,0,3.24E-05,0,0,0,0,2.422437412,0
320,3250.759053,11-04-2015 20:49:08,2172.859702,3,1,0.023459964,4.199653149,0.422503188,0,1.74973677,0,0,0,0,0,0,2.422503188,0
321,3260.774599,11-04-2015 20:49:18,2182.875249,3,1,0.023098744,4.199653149,0.422568053,0,1.750009179,0,0,0,0,0,0,2.422568053,0
322,3270.790151,11-04-2015 20:49:28,2192.890801,3,1,0.022918135,4.199814796,0.422632034,0,1.750277878,0,0,0,0,0,0,2.422632034,0
323,3280.805753,11-04-2015 20:49:38,2202.906402,3,1,0.022737525,4.199653149,0.422695347,0,1.750543771,0,-3.23E-05,0,0,0,0,2.422695347,0
324,3290.821299,11-04-2015 20:49:48,2212.921948,3,1,0.022195699,4.199491024,0.422758024,0,1.750806994,0,-6.48E-05,0,0,0,0,2.422758024,0
325,3300.836842,11-04-2015 20:49:58,2222.937491,3,1,0.022015089,4.199491024,0.422819819,0,1.751066512,0,-3.24E-05,0,0,0,0,2.422819819,0
326,3310.852317,11-04-2015 20:50:08,2232.952966,3,1,0.022015089,4.199653149,0.42288074,0,1.751322357,0,0,0,0,0,0,2.42288074,0
327,3320.867934,11-04-2015 20:50:18,2242.968583,3,1,0.021292651,4.199814796,0.422940754,0,1.751574395,0,3.23E-05,0,0,0,0,2.422940754,0
328,3330.883489,11-04-2015 20:50:28,2252.984139,3,1,0.021292651,4.199814796,0.423000057,0,1.751823448,0,3.23E-05,0,0,0,0,2.423000057,0
329,3340.899101,11-04-2015 20:50:38,2262.99975,3,1,0.020931434,4.199491024,0.42305855,0,1.752069099,0,-3.24E-05,0,0,0,0,2.42305855,0
330,3350.914645,11-04-2015 20:50:48,2273.015294,3,1,0.020570215,4.199653149,0.423116296,0,1.752311616,0,0,0,0,0,0,2.423116296,0
331,3360.930148,11-04-2015 20:50:58,2283.030797,3,1,0.020570215,4.199653149,0.423173345,0,1.752551199,0,0,0,0,0,0,2.423173345,0
332,3363.414541,11-04-2015 20:51:01,2285.515191,3,1,0.019847777,4.199653149,0.423187362,0,1.752610067,0,3.24E-05,0,0,0,0,2.423187362,0
333,3373.430358,11-04-2015 20:51:11,10.01550018,4,1,0,4.198034286,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
334,3383.445909,11-04-2015 20:51:21,20.03105032,4,1,0,4.197872162,0.423187362,0,1.752610067,0,-3.24E-05,0,0,0,0,2.423187362,0
335,3393.461488,11-04-2015 20:51:31,30.04662952,4,1,0,4.198034286,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
336,3403.477007,11-04-2015 20:51:41,40.06214833,4,1,0,4.197872162,0.423187362,0,1.752610067,0,3.23E-05,0,0,0,0,2.423187362,0
337,3413.491954,11-04-2015 20:51:51,50.07709541,4,1,0,4.197548389,0.423187362,0,1.752610067,0,-6.48E-05,0,0,0,0,2.423187362,0
338,3423.492478,11-04-2015 20:52:01,60.07761988,4,1,0,4.197710514,0.423187362,0,1.752610067,0,0,0,0,0,0,2.423187362,0
