Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Have_Capacity(Ah),SoC(%),,,,,
158,1631.053082,11-12-2015 17:55:08,1571.051427,2,1,0.999653101,3.683237553,0.436353378,0,1.570224111,0,-3.24E-05,0,0,0,0,0.441353378,0,,,,,
159,1641.05688,11-12-2015 17:55:18,1581.055225,2,1,0.999833703,3.683723211,0.439131888,0,1.580458974,0,3.24E-05,0,0,0,0,0.444131888,0,,,,,
160,1651.06555,11-12-2015 17:55:28,1591.063895,2,1,0.999833703,3.68420887,0.441911755,0,1.590700169,0,-3.24E-05,0,0,0,0,0.446911755,0,,,,,
161,1661.07712,11-12-2015 17:55:38,1601.075465,2,1,1.000014305,3.684694529,0.444692437,0,1.600945728,0,3.24E-05,0,0,0,0,0.449692437,0,,,,,
162,1671.08193,11-12-2015 17:55:48,1611.080275,2,1,1.000014305,3.685342073,0.447471241,0,1.611185581,0,6.48E-05,0,0,0,0,0.452471241,0,,,,,
163,1681.086712,11-12-2015 17:55:58,1621.085057,2,1,0.999653101,3.685665846,0.450249835,0,1.621425842,0,0,0,0,0,0,0.455249835,0,,,,,
164,1691.096349,11-12-2015 17:56:08,1631.094694,2,1,0.999653101,3.686151505,0.45302963,0,1.631671762,0,3.24E-05,0,0,0,0,0.45802963,0,,,,,
165,1701.100153,11-12-2015 17:56:18,1641.098498,2,1,0.999833703,3.686637163,0.455807851,0,1.641913069,0,9.71E-05,0,0,0,0,0.460807851,0,,,,,
166,1711.103953,11-12-2015 17:56:28,1651.102298,2,1,1.000014305,3.686960936,0.458586056,0,1.652155467,0,3.24E-05,0,0,0,0,0.463586056,0,,,,,
167,1721.114617,11-12-2015 17:56:38,1661.112962,2,1,0.999833703,3.687284708,0.461366163,0,1.662406001,0,6.48E-05,0,0,0,0,0.466366163,0,,,,,
168,1731.120328,11-12-2015 17:56:48,1671.118674,2,1,0.999653101,3.68760848,0.464144929,0,1.672652652,0,3.24E-05,0,0,0,0,0.469144929,0,,,,,
169,1741.124158,11-12-2015 17:56:58,1681.122503,2,1,0.999653101,3.688094139,0.466923132,0,1.682898004,0,0,0,0,0,0,0.471923132,0,,,,,
170,1751.133794,11-12-2015 17:57:08,1691.132139,2,1,0.999653101,3.688417912,0.469702943,0,1.693150533,0,6.48E-05,0,0,0,0,0.474702943,0,,,,,
171,1761.138549,11-12-2015 17:57:18,1701.136895,2,1,0.999833703,3.688741684,0.472481399,0,1.703399209,0,0,0,0,0,0,0.477481399,0,,,,,
172,1771.143345,11-12-2015 17:57:28,1711.14169,2,1,0.999833703,3.689065456,0.475259858,0,1.713648941,0,0,0,0,0,0,0.480259858,0,,,,,
173,1781.153036,11-12-2015 17:57:38,1721.151381,2,1,0.999833703,3.689713001,0.478039702,0,1.723904913,0,6.48E-05,0,0,0,0,0.483039702,0,,,,,
174,1791.156821,11-12-2015 17:57:48,1731.155166,2,1,0.999653101,3.689874887,0.4808179,0,1.734155904,0,-3.24E-05,0,0,0,0,0.4858179,0,,,,,
175,1801.161565,11-12-2015 17:57:58,1741.15991,2,1,0.999653101,3.69019866,0.483596344,0,1.744408775,0,-3.24E-05,0,0,0,0,0.488596344,0,,,,,
176,1811.173196,11-12-2015 17:58:08,1751.171541,2,1,0.999653101,3.690684319,0.486376708,0,1.754669756,0,3.24E-05,0,0,0,0,0.491376708,0,,,,,
177,1821.178017,11-12-2015 17:58:18,1761.176362,2,1,0.999833703,3.691169977,0.489155172,0,1.764924822,0,3.24E-05,0,0,0,0,0.494155172,0,,,,,
178,1831.182754,11-12-2015 17:58:28,1771.181099,2,1,0.999833703,3.69149375,0.4919336,0,1.775180761,0,0,0,0,0,0,0.4969336,0,,,,,
179,1841.192431,11-12-2015 17:58:38,1781.190776,2,1,0.999653101,3.691655636,0.494713384,0,1.785442701,0,0,0,0,0,0,0.499713384,0,,,,,
180,1851.199121,11-12-2015 17:58:48,1791.197466,2,1,0.999653101,3.692141294,0.497492396,0,1.795702891,0,0,0,0,0,0,0.502492396,0,,,,,
181,1861.202944,11-12-2015 17:58:58,1801.201289,2,1,0.999833703,3.692465067,0.500270588,0,1.80596103,0,0,0,0,0,0,0.505270588,0,,,,,
182,1871.214511,11-12-2015 17:59:08,1811.212856,2,1,0.999653101,3.692788839,0.503050904,0,1.816227952,0,-3.24E-05,0,0,0,0,0.508050904,0,,,,,
183,1881.218339,11-12-2015 17:59:18,1821.216684,2,1,0.999653101,3.693274498,0.505829084,0,1.82648791,0,3.24E-05,0,0,0,0,0.510829084,0,,,,,
184,1891.222126,11-12-2015 17:59:28,1831.220471,2,1,0.999833703,3.693760157,0.508607259,0,1.836748998,0,3.24E-05,0,0,0,0,0.513607259,0,,,,,
185,1901.231831,11-12-2015 17:59:38,1841.230176,2,1,0.999653101,3.693922043,0.511387106,0,1.847017286,0,3.24E-05,0,0,0,0,0.516387106,0,,,,,
186,1911.236557,11-12-2015 17:59:48,1851.234902,2,1,0.999833703,3.694407701,0.514165573,0,1.857281474,0,6.48E-05,0,0,0,0,0.519165573,0,,,,,
187,1921.240299,11-12-2015 17:59:58,1861.238644,2,1,0.999833703,3.694731474,0.516943761,0,1.867545633,0,3.24E-05,0,0,0,0,0.521943761,0,,,,,
188,1931.25001,11-12-2015 18:00:08,1871.248355,2,1,0.999653101,3.695055246,0.519723606,0,1.877816939,0,3.24E-05,0,0,0,0,0.524723606,0,,,,,
189,1941.253824,11-12-2015 18:00:18,1881.252169,2,1,0.999653101,3.695379019,0.52250182,0,1.888083184,0,0,0,0,0,0,0.52750182,0,,,,,
190,1951.261466,11-12-2015 18:00:28,1891.259811,2,1,0.999653101,3.695702791,0.525281124,0,1.898354442,0,0,0,0,0,0,0.530281124,0,,,,,
191,1961.273073,11-12-2015 18:00:38,1901.271418,2,1,0.999833703,3.69618845,0.528061477,0,1.908630635,0,0,0,0,0,0,0.533061477,0,,,,,
192,1971.277841,11-12-2015 18:00:48,1911.276186,2,1,0.999833703,3.696512222,0.530840007,0,1.91890113,0,3.24E-05,0,0,0,0,0.535840007,0,,,,,
193,1981.283627,11-12-2015 18:00:58,1921.281972,2,1,0.999833703,3.696997881,0.533618762,0,1.929173461,0,0,0,0,0,0,0.538618762,0,,,,,
194,1991.293277,11-12-2015 18:01:08,1931.291622,2,1,0.999653101,3.697321653,0.536398588,0,1.939450803,0,3.24E-05,0,0,0,0,0.541398588,0,,,,,
195,2001.298021,11-12-2015 18:01:18,1941.296366,2,1,0.999833703,3.697645426,0.53917709,0,1.949724271,0,6.48E-05,0,0,0,0,0.54417709,0,,,,,
196,2011.303779,11-12-2015 18:01:28,1951.302124,2,1,0.999833703,3.697969198,0.541955865,0,1.959999702,0,0,0,0,0,0,0.546955865,0,,,,,
197,2021.315404,11-12-2015 18:01:38,1961.313749,2,1,0.999653101,3.698292971,0.544736229,0,1.970281824,0,-3.24E-05,0,0,0,0,0.549736229,0,,,,,
198,2031.320155,11-12-2015 18:01:48,1971.3185,2,1,0.999653101,3.698778629,0.547514728,0,1.980558189,0,6.48E-05,0,0,0,0,0.552514728,0,,,,,
199,2041.325933,11-12-2015 18:01:58,1981.324278,2,1,0.999833703,3.699102402,0.550293465,0,1.990836447,0,3.24E-05,0,0,0,0,0.555293465,0,,,,,
200,2051.335597,11-12-2015 18:02:08,1991.333942,2,1,0.999833703,3.699426174,0.553073345,0,2.001119963,0,0,0,0,0,0,0.558073345,0,,,,,
201,2061.344248,11-12-2015 18:02:18,2001.342593,2,1,0.999833703,3.699911833,0.55585291,0,2.011403285,0,6.48E-05,0,0,0,0,0.56085291,0,,,,,
202,2071.35296,11-12-2015 18:02:28,2011.351305,2,1,0.999833703,3.700235605,0.558632497,0,2.021687751,0,6.48E-05,0,0,0,0,0.563632497,0,,,,,
203,2081.363568,11-12-2015 18:02:38,2021.361913,2,1,0.999833703,3.700559378,0.561412618,0,2.031975232,0,0,0,0,0,0,0.566412618,0,,,,,
204,2091.372239,11-12-2015 18:02:48,2031.370584,2,1,0.999653101,3.700721264,0.564192198,0,2.042261625,0,0,0,0,0,0,0.569192198,0,,,,,
205,2101.377017,11-12-2015 18:02:58,2041.375362,2,1,0.999833703,3.701368809,0.56697072,0,2.052545201,0,0,0,0,0,0,0.57197072,0,,,,,
206,2111.379834,11-12-2015 18:03:08,2051.378179,2,1,0.999833703,3.701692581,0.569748652,0,2.062827655,0,3.24E-05,0,0,0,0,0.574748652,0,,,,,
207,2121.388597,11-12-2015 18:03:18,2061.386942,2,1,0.999833703,3.702016354,0.572528245,0,2.073117257,0,6.48E-05,0,0,0,0,0.577528245,0,,,,,
208,2131.39623,11-12-2015 18:03:28,2071.394575,2,1,0.999653101,3.702340126,0.575307508,0,2.083406653,0,0,0,0,0,0,0.580307508,0,,,,,
209,2141.400037,11-12-2015 18:03:38,2081.398382,2,1,0.999833703,3.702825785,0.578085703,0,2.093693156,0,3.24E-05,0,0,0,0,0.583085703,0,,,,,
210,2151.412638,11-12-2015 18:03:48,2091.410983,2,1,0.999653101,3.703311443,0.580866336,0,2.103989699,0,6.48E-05,0,0,0,0,0.585866336,0,,,,,
211,2161.423243,11-12-2015 18:03:58,2101.421588,2,1,0.999833703,3.70347333,0.583646425,0,2.114285119,0,6.48E-05,0,0,0,0,0.588646425,0,,,,,
212,2171.429965,11-12-2015 18:04:08,2111.42831,2,1,0.999833703,3.703797102,0.586425419,0,2.124577632,0,0,0,0,0,0,0.591425419,0,,,,,
213,2181.43083,11-12-2015 18:04:18,2121.429175,2,1,0.999833703,3.704120874,0.589202809,0,2.134865303,0,0,0,0,0,0,0.594202809,0,,,,,
214,2191.439543,11-12-2015 18:04:28,2131.437888,2,1,0.999653101,3.704606533,0.591982409,0,2.145162165,0,-3.24E-05,0,0,0,0,0.596982409,0,,,,,
215,2201.447221,11-12-2015 18:04:38,2141.445566,2,1,1.000014305,3.705092192,0.594761721,0,2.155459033,0,3.24E-05,0,0,0,0,0.599761721,0,,,,,
216,2211.450064,11-12-2015 18:04:48,2151.448409,2,1,1.000014305,3.705415964,0.597539672,0,2.165751902,0,3.24E-05,0,0,0,0,0.602539672,0,,,,,
217,2221.460744,11-12-2015 18:04:58,2161.459089,2,1,0.999833703,3.705739737,0.600319822,0,2.176053973,0,3.24E-05,0,0,0,0,0.605319822,0,,,,,
218,2231.467412,11-12-2015 18:05:08,2171.465757,2,1,0.999833703,3.706225395,0.603098838,0,2.186352838,0,6.48E-05,0,0,0,0,0.608098838,0,,,,,
219,2241.470251,11-12-2015 18:05:18,2181.468596,2,1,0.999833703,3.706549168,0.605876812,0,2.196648955,0,3.24E-05,0,0,0,0,0.610876812,0,,,,,
220,2251.476971,11-12-2015 18:05:28,2191.475316,2,1,0.999833703,3.707034826,0.608655858,0,2.206950119,0,3.24E-05,0,0,0,0,0.613655858,0,,,,,
221,2261.478838,11-12-2015 18:05:38,2201.477183,2,1,0.999833703,3.707358599,0.611433541,0,2.217247281,0,0,0,0,0,0,0.616433541,0,,,,,
222,2271.490451,11-12-2015 18:05:49,2211.488796,2,1,0.999833703,3.707682371,0.614213936,0,2.227555578,0,3.24E-05,0,0,0,0,0.619213936,0,,,,,
223,2281.499119,11-12-2015 18:05:59,2221.497464,2,1,0.999653101,3.708006144,0.616993536,0,2.237862056,0,0,0,0,0,0,0.621993536,0,,,,,
224,2291.506131,11-12-2015 18:06:09,2231.504476,2,1,0.999833703,3.708329916,0.619772649,0,2.248167682,0,0,0,0,0,0,0.624772649,0,,,,,
225,2301.518396,11-12-2015 18:06:19,2241.516741,2,1,0.999833703,3.708815575,0.622553271,0,2.258479797,0,3.24E-05,0,0,0,0,0.627553271,0,,,,,
226,2311.525185,11-12-2015 18:06:29,2251.52353,2,1,0.999833703,3.709139347,0.625332337,0,2.268787373,0,3.24E-05,0,0,0,0,0.630332337,0,,,,,
227,2321.5299,11-12-2015 18:06:39,2261.528245,2,1,0.999833703,3.70946312,0.628110839,0,2.279093963,0,0,0,0,0,0,0.633110839,0,,,,,
228,2331.540529,11-12-2015 18:06:49,2271.538874,2,1,0.999653101,3.709948778,0.630890984,0,2.289407755,0,3.24E-05,0,0,0,0,0.635890984,0,,,,,
229,2341.54827,11-12-2015 18:06:59,2281.546615,2,1,0.999833703,3.710434437,0.633670335,0,2.299719696,0,3.24E-05,0,0,0,0,0.638670335,0,,,,,
230,2351.554106,11-12-2015 18:07:09,2291.552451,2,1,0.999833703,3.710758209,0.636449143,0,2.310030749,0,3.24E-05,0,0,0,0,0.641449143,0,,,,,
231,2361.565735,11-12-2015 18:07:19,2301.56408,2,1,0.999833703,3.711243868,0.639229566,0,2.320348827,0,3.24E-05,0,0,0,0,0.644229566,0,,,,,
232,2371.573318,11-12-2015 18:07:29,2311.571663,2,1,0.999833703,3.711729527,0.642008859,0,2.330663829,0,9.71E-05,0,0,0,0,0.647008859,0,,,,,
233,2381.57906,11-12-2015 18:07:39,2321.577405,2,1,0.999653101,3.711891413,0.644787632,0,2.340978026,0,0,0,0,0,0,0.649787632,0,,,,,
234,2391.58091,11-12-2015 18:07:49,2331.579255,2,1,0.999833703,3.712215185,0.647565314,0,2.351289265,0,0,0,0,0,0,0.652565314,0,,,,,
235,2401.588595,11-12-2015 18:07:59,2341.58694,2,1,0.999833703,3.71286273,0.650344791,0,2.361608315,0,3.24E-05,0,0,0,0,0.655344791,0,,,,,
236,2411.593384,11-12-2015 18:08:09,2351.591729,2,1,0.999833703,3.713186502,0.653123616,0,2.371926123,0,3.24E-05,0,0,0,0,0.658123616,0,,,,,
237,2421.604955,11-12-2015 18:08:19,2361.6033,2,1,1.000194907,3.713672161,0.655904281,0,2.38225185,0,3.24E-05,0,0,0,0,0.660904281,0,,,,,
238,2431.610708,11-12-2015 18:08:29,2371.609053,2,1,1.000014305,3.713995934,0.658683309,0,2.392572534,0,3.24E-05,0,0,0,0,0.663683309,0,,,,,
239,2441.617435,11-12-2015 18:08:39,2381.61578,2,1,0.999833703,3.714481592,0.661462633,0,2.402895553,0,3.24E-05,0,0,0,0,0.666462633,0,,,,,
240,2451.629056,11-12-2015 18:08:49,2391.627401,2,1,0.999833703,3.714805365,0.664243296,0,2.41322468,0,0,0,0,0,0,0.669243296,0,,,,,
241,2461.634828,11-12-2015 18:08:59,2401.633173,2,1,1.000014305,3.715291023,0.667022369,0,2.423548965,0,6.48E-05,0,0,0,0,0.672022369,0,,,,,
242,2471.640549,11-12-2015 18:09:09,2411.638894,2,1,0.999653101,3.715776682,0.669801419,0,2.433874373,0,6.48E-05,0,0,0,0,0.674801419,0,,,,,
243,2481.64928,11-12-2015 18:09:19,2421.647625,2,1,1.000194907,3.716100454,0.672581314,0,2.444204048,0,3.24E-05,0,0,0,0,0.677581314,0,,,,,
244,2491.653035,11-12-2015 18:09:29,2431.65138,2,1,0.999833703,3.716424227,0.675359852,0,2.454529766,0,3.24E-05,0,0,0,0,0.680359852,0,,,,,
245,2501.659767,11-12-2015 18:09:39,2441.658112,2,1,1.000194907,3.716909885,0.678139208,0,2.464859723,0,3.24E-05,0,0,0,0,0.683139208,0,,,,,
246,2511.67239,11-12-2015 18:09:49,2451.670735,2,1,0.999833703,3.717233658,0.680920183,0,2.475196859,0,0,0,0,0,0,0.685920183,0,,,,,
247,2521.677127,11-12-2015 18:09:59,2461.675472,2,1,1.000014305,3.717881203,0.683698946,0,2.485526897,0,3.24E-05,0,0,0,0,0.688698946,0,,,,,
248,2531.683914,11-12-2015 18:10:09,2471.682259,2,1,0.999833703,3.718043089,0.686478307,0,2.495860397,0,-3.24E-05,0,0,0,0,0.691478307,0,,,,,
249,2541.695501,11-12-2015 18:10:19,2481.693846,2,1,0.999833703,3.718528748,0.68925899,0,2.506200015,0,3.24E-05,0,0,0,0,0.69425899,0,,,,,
250,2551.703158,11-12-2015 18:10:29,2491.701503,2,1,1.000014305,3.71885252,0.692038589,0,2.516536632,0,3.24E-05,0,0,0,0,0.697038589,0,,,,,
251,2561.708956,11-12-2015 18:10:39,2501.707301,2,1,0.999833703,3.719338179,0.69481768,0,2.526872545,0,0,0,0,0,0,0.69981768,0,,,,,
252,2571.710789,11-12-2015 18:10:49,2511.709134,2,1,0.999833703,3.719661951,0.697595667,0,2.537205578,0,0,0,0,0,0,0.702595667,0,,,,,
253,2581.715556,11-12-2015 18:10:59,2521.713901,2,1,1.000014305,3.72014761,0.700374472,0,2.547542851,0,0,0,0,0,0,0.705374472,0,,,,,
254,2591.720302,11-12-2015 18:11:09,2531.718647,2,1,1.000014305,3.720795155,0.703153286,0,2.557881365,0,6.48E-05,0,0,0,0,0.708153286,0,,,,,
255,2601.722191,11-12-2015 18:11:19,2541.720536,2,1,0.999833703,3.721118927,0.705931267,0,2.568217979,0,3.24E-05,0,0,0,0,0.710931267,0,,,,,
256,2611.726944,11-12-2015 18:11:29,2551.725289,2,1,1.000014305,3.721604586,0.708710059,0,2.578558741,0,6.48E-05,0,0,0,0,0.713710059,0,,,,,
257,2621.731727,11-12-2015 18:11:39,2561.730072,2,1,0.999833703,3.721928358,0.711488832,0,2.588900616,0,0,0,0,0,0,0.716488832,0,,,,,
258,2631.732574,11-12-2015 18:11:49,2571.730919,2,1,0.999833703,3.722414017,0.714266539,0,2.599239817,0,0,0,0,0,0,0.719266539,0,,,,,
259,2641.737411,11-12-2015 18:11:59,2581.735756,2,1,0.999833703,3.722899675,0.717045324,0,2.609584202,0,3.24E-05,0,0,0,0,0.722045324,0,,,,,
260,2651.742189,11-12-2015 18:12:09,2591.740534,2,1,1.000014305,3.723385334,0.719824133,0,2.619929958,0,6.48E-05,0,0,0,0,0.724824133,0,,,,,
261,2661.753722,11-12-2015 18:12:19,2601.752067,2,1,1.000014305,3.723709106,0.722604822,0,2.630283985,0,0,0,0,0,0,0.727604822,0,,,,,
262,2671.757515,11-12-2015 18:12:29,2611.75586,2,1,0.999833703,3.724032879,0.725383281,0,2.640630799,0,0,0,0,0,0,0.730383281,0,,,,,
263,2681.762328,11-12-2015 18:12:39,2621.760674,2,1,0.999833703,3.724680424,0.728162032,0,2.650979982,0,0,0,0,0,0,0.733162032,0,,,,,
264,2691.772933,11-12-2015 18:12:49,2631.771278,2,1,0.999833703,3.725166082,0.730942404,0,2.66133648,0,3.24E-05,0,0,0,0,0.735942404,0,,,,,
265,2701.777746,11-12-2015 18:12:59,2641.776091,2,1,1.000014305,3.725651741,0.733721208,0,2.671688332,0,3.24E-05,0,0,0,0,0.738721208,0,,,,,
266,2711.781526,11-12-2015 18:13:09,2651.779871,2,1,0.999653101,3.725975513,0.736499745,0,2.682040451,0,3.24E-05,0,0,0,0,0.741499745,0,,,,,
267,2721.794123,11-12-2015 18:13:19,2661.792468,2,1,0.999833703,3.726461172,0.739280713,0,2.692402944,0,6.48E-05,0,0,0,0,0.744280713,0,,,,,
268,2731.799846,11-12-2015 18:13:29,2671.798191,2,1,1.000014305,3.726946831,0.742059826,0,2.702759736,0,6.48E-05,0,0,0,0,0.747059826,0,,,,,
269,2741.805595,11-12-2015 18:13:39,2681.80394,2,1,0.999833703,3.727270603,0.74483891,0,2.713117757,0,3.24E-05,0,0,0,0,0.74983891,0,,,,,
270,2751.815248,11-12-2015 18:13:49,2691.813593,2,1,0.999833703,3.727756262,0.747619079,0,2.723481079,0,0,0,0,0,0,0.752619079,0,,,,,
271,2761.819037,11-12-2015 18:13:59,2701.817382,2,1,0.999833703,3.72824192,0.750397605,0,2.733839552,0,0,0,0,0,0,0.755397605,0,,,,,
272,2771.822844,11-12-2015 18:14:09,2711.821189,2,1,0.999833703,3.728727579,0.753176184,0,2.744199509,0,3.24E-05,0,0,0,0,0.758176184,0,,,,,
273,2781.831554,11-12-2015 18:14:19,2721.8299,2,1,0.999833703,3.729051352,0.755956112,0,2.75456569,0,0,0,0,0,0,0.760956112,0,,,,,
274,2791.83535,11-12-2015 18:14:29,2731.833695,2,1,0.999833703,3.72953701,0.758734638,0,2.764927439,0,3.24E-05,0,0,0,0,0.763734638,0,,,,,
275,2801.839151,11-12-2015 18:14:39,2741.837496,2,1,0.999833703,3.730022669,0.761513188,0,2.775290854,0,0,0,0,0,0,0.766513188,0,,,,,
276,2811.8488,11-12-2015 18:14:49,2751.847145,2,1,0.999833703,3.730508327,0.764293337,0,2.785661587,0,0,0,0,0,0,0.769293337,0,,,,,
277,2821.852566,11-12-2015 18:14:59,2761.850911,2,1,0.999653101,3.7308321,0.767071854,0,2.796027559,0,0,0,0,0,0,0.772071854,0,,,,,
278,2831.856398,11-12-2015 18:15:09,2771.854743,2,1,0.999833703,3.731479645,0.769850394,0,2.806394931,0,6.48E-05,0,0,0,0,0.774850394,0,,,,,
279,2841.867002,11-12-2015 18:15:19,2781.865347,2,1,0.999653101,3.731965303,0.772630796,0,2.816770508,0,0,0,0,0,0,0.777630796,0,,,,,
280,2851.870836,11-12-2015 18:15:29,2791.869181,2,1,0.999833703,3.732289076,0.775409343,0,2.827140523,0,0,0,0,0,0,0.780409343,0,,,,,
281,2861.874615,11-12-2015 18:15:39,2801.87296,2,1,0.999833703,3.733098507,0.778187884,0,2.837511872,0,3.24E-05,0,0,0,0,0.783187884,0,,,,,
282,2871.885262,11-12-2015 18:15:49,2811.883607,2,1,0.999833703,3.733422279,0.780968313,0,2.847891615,0,3.24E-05,0,0,0,0,0.785968313,0,,,,,
283,2881.889096,11-12-2015 18:15:59,2821.887441,2,1,0.999833703,3.733907938,0.783746836,0,2.858265645,0,6.48E-05,0,0,0,0,0.788746836,0,,,,,
284,2891.892851,11-12-2015 18:16:09,2831.891196,2,1,0.999833703,3.734393597,0.786525333,0,2.868640881,0,3.24E-05,0,0,0,0,0.791525333,0,,,,,
285,2901.900631,11-12-2015 18:16:19,2841.898976,2,1,0.999653101,3.734717369,0.789304905,0,2.879021391,0,3.24E-05,0,0,0,0,0.794304905,0,,,,,
286,2911.904339,11-12-2015 18:16:29,2851.902684,2,1,1.000014305,3.735203028,0.792083388,0,2.889399293,0,0,0,0,0,0,0.797083388,0,,,,,
287,2921.90817,11-12-2015 18:16:39,2861.906515,2,1,1.000014305,3.735850573,0.79486192,0,2.899778756,0,3.24E-05,0,0,0,0,0.79986192,0,,,,,
288,2931.918762,11-12-2015 18:16:49,2871.917107,2,1,0.999833703,3.736336231,0.797642294,0,2.910166488,0,3.24E-05,0,0,0,0,0.802642294,0,,,,,
289,2941.924518,11-12-2015 18:16:59,2881.922863,2,1,1.000014305,3.73682189,0.800421363,0,2.920550734,0,3.24E-05,0,0,0,0,0.805421363,0,,,,,
290,2951.928307,11-12-2015 18:17:09,2891.926652,2,1,0.999833703,3.737307549,0.803199871,0,2.930934232,0,3.24E-05,0,0,0,0,0.808199871,0,,,,,
291,2961.937971,11-12-2015 18:17:19,2901.936316,2,1,0.999833703,3.737631321,0.805980007,0,2.941325276,0,-3.24E-05,0,0,0,0,0.810980007,0,,,,,
292,2971.940807,11-12-2015 18:17:29,2911.939152,2,1,1.000014305,3.738440752,0.808758287,0,2.951710785,0,3.24E-05,0,0,0,0,0.813758287,0,,,,,
293,2981.944577,11-12-2015 18:17:39,2921.942922,2,1,0.999833703,3.738764524,0.811536816,0,2.962098621,0,0,0,0,0,0,0.816536816,0,,,,,
294,2991.945452,11-12-2015 18:17:49,2931.943797,2,1,0.999833703,3.739412069,0.814314539,0,2.972484897,0,6.48E-05,0,0,0,0,0.819314539,0,,,,,
295,3001.949251,11-12-2015 18:17:59,2941.947596,2,1,1.000014305,3.740059614,0.817093101,0,2.982875569,0,6.48E-05,0,0,0,0,0.822093101,0,,,,,
296,3011.955014,11-12-2015 18:18:09,2951.953359,2,1,1.000014305,3.740545273,0.81987217,0,2.993269682,0,3.24E-05,0,0,0,0,0.82487217,0,,,,,
297,3021.963692,11-12-2015 18:18:19,2961.962037,2,1,0.999833703,3.741030931,0.822652031,0,3.003668177,0,6.48E-05,0,0,0,0,0.827652031,0,,,,,
298,3031.967528,11-12-2015 18:18:29,2971.965873,2,1,0.999653101,3.741354704,0.825430565,0,3.014063205,0,-3.24E-05,0,0,0,0,0.830430565,0,,,,,
299,3041.971329,11-12-2015 18:18:39,2981.969674,2,1,0.999833703,3.742002249,0.828209107,0,3.024459756,0,6.48E-05,0,0,0,0,0.833209107,0,,,,,
300,3051.981907,11-12-2015 18:18:49,2991.980252,2,1,0.999833703,3.742487907,0.830989493,0,3.034864593,0,3.24E-05,0,0,0,0,0.835989493,0,,,,,
301,3061.985727,11-12-2015 18:18:59,3001.984072,2,1,0.999833703,3.743135452,0.833767975,0,3.045263844,0,3.24E-05,0,0,0,0,0.838767975,0,,,,,
302,3071.989568,11-12-2015 18:19:09,3011.987913,2,1,0.999653101,3.743459225,0.836546485,0,3.055664646,0,0,0,0,0,0,0.841546485,0,,,,,
303,3081.999195,11-12-2015 18:19:19,3021.99754,2,1,0.999833703,3.74410677,0.839326603,0,3.06607298,0,3.24E-05,0,0,0,0,0.844326603,0,,,,,
304,3092.002971,11-12-2015 18:19:29,3032.001316,2,1,1.000014305,3.744592428,0.842105071,0,3.076476619,0,3.24E-05,0,0,0,0,0.847105071,0,,,,,
305,3102.006764,11-12-2015 18:19:39,3042.005109,2,1,1.000014305,3.745239973,0.844883541,0,3.086881697,0,3.24E-05,0,0,0,0,0.849883541,0,,,,,
306,3112.016434,11-12-2015 18:19:49,3052.014779,2,1,0.999833703,3.745725632,0.847663633,0,3.097294453,0,3.24E-05,0,0,0,0,0.852663633,0,,,,,
307,3122.023133,11-12-2015 18:19:59,3062.021478,2,1,1.000014305,3.746373177,0.85044291,0,3.107705672,0,6.48E-05,0,0,0,0,0.85544291,0,,,,,
308,3132.026989,11-12-2015 18:20:09,3072.025334,2,1,0.999653101,3.746858835,0.853221417,0,3.118115591,0,3.24E-05,0,0,0,0,0.858221417,0,,,,,
309,3142.038563,11-12-2015 18:20:19,3082.036908,2,1,1.000194907,3.747344494,0.856002085,0,3.128535122,0,0,0,0,0,0,0.861002085,0,,,,,
310,3152.042343,11-12-2015 18:20:29,3092.040688,2,1,1.000014305,3.748153925,0.858780563,0,3.138948016,0,9.71E-05,0,0,0,0,0.863780563,0,,,,,
311,3162.047139,11-12-2015 18:20:39,3102.045484,2,1,0.999833703,3.748639584,0.861559374,0,3.149363789,0,6.48E-05,0,0,0,0,0.866559374,0,,,,,
312,3172.056775,11-12-2015 18:20:49,3112.05512,2,1,0.999833703,3.749125242,0.864339505,0,3.159786015,0,3.24E-05,0,0,0,0,0.869339505,0,,,,,
313,3182.060568,11-12-2015 18:20:59,3122.058913,2,1,1.000014305,3.749772787,0.867118039,0,3.170203913,0,3.24E-05,0,0,0,0,0.872118039,0,,,,,
314,3192.06438,11-12-2015 18:21:09,3132.062725,2,1,0.999833703,3.749934673,0.869896566,0,3.180623174,0,0,0,0,0,0,0.874896566,0,,,,,
315,3202.073059,11-12-2015 18:21:19,3142.071404,2,1,0.999833703,3.750744104,0.872676411,0,3.191049084,0,3.24E-05,0,0,0,0,0.877676411,0,,,,,
316,3212.076896,11-12-2015 18:21:29,3152.075241,2,1,0.999833703,3.751553535,0.875454942,0,3.201471675,0,6.48E-05,0,0,0,0,0.880454942,0,,,,,
317,3222.080679,11-12-2015 18:21:39,3162.079024,2,1,1.000014305,3.75220108,0.878233483,0,3.211895973,0,9.71E-05,0,0,0,0,0.883233483,0,,,,,
318,3232.090353,11-12-2015 18:21:49,3172.088698,2,1,0.999653101,3.752524853,0.881013627,0,3.222327869,0,3.24E-05,0,0,0,0,0.886013627,0,,,,,
